duration,time,P,T,T_new,Td,Td_new,RH,RH_new,U,V,WS,WD,dZ,dZ_new,geoALT,geoALT_new,LON,LAT,GPS_Z,q,q_new,rad
4739.0,2021-09-05 15:19:26.000001,321.386054,-11.54,-21.435143508911132,-43.61370903904605,-30.28493792583517,5.1,44.75146580130447,-10.495896935892498,-2.164045275766411,10.716666666666667,78.35000000000002,2.144442971195531,2.144442971195531,8806.714699739789,8806.714699739789,121.4748,24.88541,9339.74,0.2256347609704916,0.7931507898515646,903.8743809957753
4740.0,2021-09-05 15:19:27.000001,321.287343,-11.56,-21.573865470886233,-43.628551230434006,-33.46927803011873,5.1,33.358293074292625,-8.154988892187223,-1.1127447692033474,8.230555555555554,82.23000000000002,1.686271456801478,1.686271456801478,8808.40097119659,8808.40097119659,121.47471000000002,24.8854,9341.23,0.2253028764634464,0.5835713162331913,903.8758123007582
4741.0,2021-09-05 15:19:28.000001,321.24164,-11.57,-21.561917610168457,-43.819619368339595,-33.552622341635306,5.0,33.05361849893598,-8.40034509749283,-0.5667865525174266,8.419444444444443,86.13999999999999,0.7562599581106042,0.7562599581106042,8809.157231154699,8809.1572311547,121.47463,24.88539,9342.95,0.22072013972523635,0.5789885794949812,903.8770891264996
4742.0,2021-09-05 15:19:29.000001,321.027421,-11.66,-21.651917610168457,-44.07317531326909,-33.797458853960414,4.9,32.526896491177624,-8.612918573869644,-0.1292881665689191,8.613888888888889,89.13999999999999,2.1110214345208083,2.111021434520808,8811.268252589221,8811.268252589221,121.47435,24.88535,9348.43,0.2147231890888497,0.5652266933651253,903.8815785082061
4742.0,2021-09-05 15:19:29.000001,321.170156,-11.63,-21.622433547973635,-43.68050169849456,-27.740190386272467,5.1,57.71100373997891,-10.0068172550969,-3.1340285030074,10.486111111111107,72.61000000000001,-2.403059214611858,-2.403059214611858,8808.86519337461,8808.86519337461,121.47453,24.88537,9344.77,0.2239854749252404,1.0052588399459923,903.8787159110832
4743.0,2021-09-05 15:19:30.000001,321.1185930000001,-11.67,-21.668123168945314,-43.89369992709898,-29.144809790744148,5.0,50.84528147937759,-9.045670794776155,-0.6166719686982464,9.066666666666666,86.10000000000002,-0.10184174859932682,-0.10184174859932682,8808.76335162601,8808.76335162601,121.47443999999999,24.885360000000002,9346.49,0.218848145169193,0.8819215060891454,903.8801472105744
4745.0,2021-09-05 15:19:32.000001,320.978632,-11.66,-21.652433547973633,-44.07317531326909,-30.364400343061558,4.9,45.26678736749309,-10.454230038166068,-2.8933206264390887,10.847222222222221,74.52999999999997,3.667636015041353,3.667636015041353,8812.430987641052,8812.430987641052,121.47426000000002,24.88534,9350.02,0.21475582717945152,0.786690944424172,903.8830098039788
4746.0,2021-09-05 15:19:33.000001,320.901328,-11.68,-21.575143508911133,-44.087964522703935,-29.214503181706736,4.9,50.10576157907004,-9.165097265904516,-1.4942729584687076,9.286111111111113,80.74000000000002,1.177124570014712,1.177124570014712,8813.608112211066,8813.608112211066,121.47416000000001,24.88532,9351.58,0.21442537272814846,0.8774987336481008,903.8846365804434
4747.0,2021-09-05 15:19:34.000001,320.858789,-11.68,-21.69386547088623,-44.087964522703935,-33.66429891744039,4.9,33.07421433861272,-8.264142519471282,-0.9576556176749524,8.319444444444445,83.38999999999999,1.0140965496684655,1.0140965496684657,8814.622208760735,8814.622208760735,121.47408,24.88531,9353.14,0.21445380093782573,0.5727222407075706,903.8859133962815
4748.0,2021-09-05 15:19:35.000001,320.74625,-11.67,-21.668123168945314,-44.27093180171174,-29.260700480582422,4.8,50.29626662231964,-9.201562239095203,-1.0727952767123343,9.263888888888893,83.35000000000002,3.016401443701397,3.0164014437013975,8817.638610204436,8817.638610204436,121.47398999999999,24.8853,9354.91,0.2103381103258273,0.8734114712457797,903.8873446865622
4749.0,2021-09-05 15:19:36.000001,320.633906,-11.74,-21.668935050964357,-44.322597233675474,-30.450302663794588,4.8,44.96467826360945,-10.44400251361291,-2.6388601896624895,10.772222222222226,75.82,0.3487874576221657,0.3487874576221657,8817.987397662058,8817.987397662058,121.47389,24.885279999999998,9356.64,0.20910408541267408,0.7810392026573946,903.8889714571268
4750.0,2021-09-05 15:19:37.000001,320.39257799999996,-11.8,-21.611814308166505,-44.758277972958176,-31.360076680447236,4.6,41.029258925296396,-10.220508277404177,-3.0429815619028413,10.663888888888893,73.41999999999996,3.758930871894336,3.7589308718961547,8821.746328533953,8821.746328533955,121.47362,24.88524,9362.01,0.19947302038725329,0.7171490758186192,903.8933063175612
